"Site","Vial","Date","CW","CL","TL","Notes","outliers"
"SMS","126",2022-09-12,2.3,5.5,6.7,NA,1.40104829121822
"SMS","127",2022-09-12,2.1,5.4,6.6,NA,1.88611676024706
"SMS","128",2022-09-12,2.2,5,6.2,NA,2.22404994150592
"SMS","129",2022-09-19,1.9,4.9,5.8,NA,3.05652538116534
"SMS","130",2022-09-19,2.2,5,6.1,NA,2.2805063133881
"SMS","131",2022-09-19,1.8,5.1,6,NA,2.97657771802793
"SMS","132",2022-09-19,2.1,4.7,5.8,NA,2.84552244555434
"SMS","133",2022-09-19,2.1,5.3,6.8,NA,1.84574040366128
"SMS","134",2022-09-19,1.9,5.1,6.3,NA,2.62917074739736
"LOF","001",2022-07-07,2.5,5.4,7,NA,0.948139852782155
"LOF","002",2022-07-07,2.6,6.3,8,NA,1.09136337275047
"LOF","003",2022-07-07,2.4,5.3,7,NA,1.19871409494477
"LOF","004",2022-07-07,2.4,5.2,6.5,NA,1.55353234153418
"LOF","005",2022-07-07,2.4,5.3,6.9,NA,1.25517046682694
"LOF","006",2022-07-07,2.5,5.4,7.3,NA,0.816938492441092
"LOF","007",2022-07-07,2.5,5.9,7.6,NA,0.753430191491604
"LOF","009",2022-07-07,2.2,5.2,6.8,NA,1.74023893585578
"LOF","010",2022-07-07,2.4,5.7,6.9,NA,0.965024918112709
"LOF","011",2022-07-07,2.7,6,8.1,NA,0.752172728112907
"LOF","012",2022-07-11,2.6,5.7,7.7,NA,0.647116963450049
"LOF","013",2022-07-11,2.5,5.5,7,NA,0.875603465603597
"LOF","014",2022-07-11,2.7,5.5,7.3,NA,0.388326395294423
"LOF","015",2022-07-11,2.7,5.3,7.3,NA,0.533399169651539
"LOF","016",2022-07-11,2.8,5.6,7.4,NA,0.262285777830375
"LOF","017",2022-07-11,2.6,5.7,7.7,NA,0.647116963450049
"LOF","018",2022-07-11,2.6,5.3,7.2,NA,0.729725641212314
"LOF","019",2022-07-11,2.6,5.5,7.3,NA,0.566364250278479
"LOF","020",2022-07-11,2.5,5.2,7.1,NA,1.0367562552571
"LOF","021",2022-07-11,2.8,5.6,7.3,NA,0.205829405948203
"LOF","022",2022-07-19,2.5,5.1,6.9,NA,1.2222053862
"LOF","023",2022-07-19,2.9,6,7.3,NA,0.368599005871929
"LOF","024",2022-07-19,2.7,5.6,7.4,NA,0.372246379998037
"LOF","025",2022-07-19,2.7,5.8,7.1,NA,0.245462222217641
"LOF","026",2022-07-19,2.7,5.9,7.5,NA,0.340898109641321
"LOF","027",2022-07-19,2.8,6.1,7.6,NA,0.432466653712945
"LOF","028",2022-07-19,2.7,5.8,6.9,NA,0.358374965981983
"LOF","029",2022-07-19,2.4,5.5,6.7,NA,1.22301043623417
"LOF","030",2022-07-19,2.6,5.5,6.8,NA,0.810478354383884
"LOF","031",2022-07-19,2.6,5.6,7,NA,0.625029223440984
"LOF","032",2022-07-29,2.3,5.4,7.2,NA,1.19130281898592
"LOF","033",2022-07-29,2.4,5.2,6.9,NA,1.3277068540055
"LOF","034",2022-07-29,2.6,5.7,7.6,NA,0.590660591567877
"LOF","035",2022-07-29,2.6,5.3,7.4,NA,0.767893396517766
"LOF","036",2022-07-29,2.8,5.6,7.5,NA,0.318742149712546
"LOF","037",2022-07-29,2.2,5.4,6.9,NA,1.53870978961649
"LOF","038",2022-07-29,2.5,5.5,7,NA,0.875603465603597
"LOF","039",2022-07-29,2.7,5.7,7.2,NA,0.261542237514027
"LOF","040",2022-07-29,2.6,5.2,7.3,NA,0.783973411814152
"LOF","041",2022-06-27,3.2,6.7,8.4,NA,2.03148737177789
"LOF","042",2022-06-27,2.6,5.8,7.2,NA,0.367043705319525
"LOF","043",2022-06-27,2.6,5.6,7.3,NA,0.493827863099921
"LOF","044",2022-06-27,2.8,6.4,8,NA,0.875901302777305
"LOF","045",2022-06-27,2.5,5.3,6.9,NA,1.07713261184288
"LOF","046",2022-06-27,2.2,5.1,6.6,NA,1.92568806679868
"LOF","047",2022-06-27,2.6,5.3,7.3,NA,0.711437024635595
"LOF","048",2022-06-27,2.2,5.4,6.7,NA,1.65162253338084
"LOF","049",2022-06-27,2.6,6.2,7.2,NA,0.641920998973427
"LOF","050",2022-06-27,2.5,5.7,7.3,NA,0.599329330905419
"LOF","051",2022-05-12,4.4,6.8,8,NA,4.01465253123643
"LOF","052",2022-05-20,3.4,6.2,7.1,NA,1.47860604360822
"LOF","053",2022-05-20,2.6,5.7,6.2,NA,1.0041438113198
"LOF","054",2022-05-20,3.6,5.9,7.3,NA,1.54232760358176
"LOF","055",2022-05-20,4,5.9,7.4,NA,2.31093539540016
"LOF","056",2022-05-20,3.2,6.8,8,NA,1.87819827142776
"LOF","057",2022-05-20,3.9,6.5,8.4,NA,3.13267958230916
"LOF","058",2022-05-20,3.9,6.5,8.2,NA,3.01976683854482
"LOF","059",2022-05-20,3.2,6.2,7.8,NA,1.33006720459207
"LOF","060",2022-05-20,3.4,5.9,7.7,NA,1.41207738114234
"LOF","061",2022-05-20,3.5,6.9,8.4,NA,2.71067371108717
"LOF","062",2022-05-23,3.7,6.6,9.5,NA,3.47016035022349
"LOF","063",2022-05-23,3.3,6.9,9.9,NA,3.20144357935163
"LOF","064",2022-05-23,3.6,6.5,8.6,NA,2.71147876112134
"LOF","065",2022-05-23,3.4,6.7,8.2,NA,2.27465033798166
"LOF","066",2022-05-23,3.4,6.7,8.1,NA,2.21819396609948
"LOF","067",2022-05-23,2.6,5.4,7.3,NA,0.638900637457037
"LOF","068",2022-05-23,3.2,6.2,8.4,NA,1.6688054358851
"LOF","069",2022-05-23,3.7,7.3,9.7,NA,4.09082780423774
"LOF","070",2022-05-23,2.6,6,7.6,NA,0.647928723686106
"LOF","071",2022-05-23,3.2,7.2,8.7,NA,2.56353842331719
"LOF","072",2022-06-02,3.6,7.1,8.7,NA,3.20315345607486
"LOF","073",2022-06-02,3.1,6.1,7.6,NA,0.966580218665113
"LOF","074",2022-06-02,3.3,7.1,8.7,NA,2.66903989112269
"LOF","075",2022-06-02,2.7,5.2,6.8,NA,0.850049660935502
"LOF","076",2022-06-02,3,6.8,8.3,NA,1.69149167710616
"LOF","077",2022-06-02,3,6.4,8.1,NA,1.28843338462759
"LOF","079",2022-06-02,3.1,7.3,8.8,NA,2.51449332739386
"LOF","080",2022-06-02,2.9,6,7,NA,0.499800366212992
"LOF","081",2022-06-02,3,7.3,8.5,NA,2.16708635676329
"LOF","082",2022-06-02,2.7,6,7.2,NA,0.318810369632255
"LOF","083",2022-06-10,3,6,7.5,NA,0.659549604620328
"LOF","084",2022-06-10,2.3,5.6,7.3,NA,1.02794142805209
"LOF","085",2022-06-10,3.3,7.1,8.9,NA,2.78195263488703
"LOF","086",2022-06-10,2.4,5.5,7.3,NA,0.922439960246591
"LOF","087",2022-06-10,2.6,5.6,6.8,NA,0.737941967205327
"LOF","088",2022-06-10,2.9,5.8,7.3,NA,0.238794486575143
"LOF","089",2022-06-10,2.3,5.5,7.2,NA,1.11876643180737
"LOF","090",2022-06-10,2.9,6.5,7.3,NA,0.731280941764718
"LOF","091",2022-06-10,2.7,5.7,7.2,NA,0.261542237514027
"LOF","092",2022-06-10,2.6,6.1,7.7,NA,0.776921482746835
"LOF","093",2022-06-16,2.8,5.9,7.6,NA,0.28739387935583
"LOF","094",2022-06-16,2.5,5.5,7.4,NA,0.800858477144706
"LOF","095",2022-06-16,3.2,5.7,7.6,NA,1.01481355435238
"LOF","096",2022-06-16,2.8,5.6,7.8,NA,0.48811126535906
"LOF","097",2022-06-16,2.7,5.8,7.5,NA,0.283629977523092
"LOF","098",2022-06-16,2.6,5.7,7.1,NA,0.496036464380254
"LOF","099",2022-06-16,3,5.7,7.8,NA,0.771650588148614
"LOF","100",2022-06-16,2.7,5.5,7.4,NA,0.444782767176595
"LOF","101",2022-06-16,2.6,5.3,7.4,NA,0.767893396517766
"LOF","102",2022-06-16,2.8,6.2,8.6,NA,1.06956675971322
"LOF","103",2022-06-16,2.5,5.5,7.2,NA,0.762690721839254
"LOF","104",2022-06-23,2.2,5.4,6.9,NA,1.53870978961649
"LOF","105",2022-06-23,2.8,5.8,8,NA,0.455951234766287
"LOF","106",2022-06-23,2.8,5.7,7.6,NA,0.302662134416159
"LOF","107",2022-06-23,3,5.6,7.6,NA,0.731274231562829
"LOF","108",2022-06-23,3.5,6.4,8.3,NA,2.29153540331221
"LOF","109",2022-06-23,2.6,5.6,7.6,NA,0.663196978746435
"LOF","110",2022-06-23,2.8,5.6,7.4,NA,0.262285777830375
"LOF","111",2022-06-23,3,6.5,8.3,NA,1.47388251557049
"LOF","112",2022-06-23,2.9,6,8.1,NA,0.8202499809293
"LOF","132",2022-08-04,2.5,5.9,7.1,NA,0.658806064303981
"LOF","133",2022-08-04,2.5,5.8,7.1,NA,0.601537932185752
"LOF","134",2022-08-04,2.4,5.5,7,NA,1.05364132058765
"LOF","135",2022-08-04,2.6,5.3,7.1,NA,0.786182013094486
"LOF","136",2022-08-04,2.8,5.5,7.2,NA,0.29665440970348
"LOF","137",2022-08-04,2.5,5.3,6.6,NA,1.2465017274894
"LOF","138",2022-08-04,2.5,5.7,7.2,NA,0.617617947482138
"LOF","139",2022-08-04,2.9,6.1,7.6,NA,0.610504508697001
"LOF","140",2022-08-04,2.6,5.5,7.3,NA,0.566364250278479
"LOF","141",2022-08-04,2.5,5.4,6.9,NA,1.00459622466433
"LOF","142",2022-08-08,2.5,5.2,6.1,NA,1.60131997407881
"LOF","143",2022-08-08,2.8,5.8,6.9,NA,0.248414363814321
"LOF","144",2022-08-08,2.5,5.4,6.7,NA,1.11750896842867
"LOF","145",2022-08-08,2.5,5.2,6.7,NA,1.26258174278578
"LOF","146",2022-08-08,2.6,5.5,6.5,NA,0.979847470030398
"LOF","147",2022-08-08,2.6,5.7,7.3,NA,0.421291475921363
"LOF","148",2022-08-08,3,6.3,7.6,NA,0.933615138038173
"LOF","149",2022-08-08,2.6,5.1,6.5,NA,1.26999301874463
"LOF","150",2022-08-08,2.5,5.2,6.4,NA,1.4319508584323
"LOF","151",2022-08-08,2.5,5.6,6.8,NA,0.915979822189382
"LOF","152",2022-08-15,2.7,5.6,7.3,NA,0.315790008115865
"LOF","153",2022-08-15,2.7,5.8,7.4,NA,0.227173605640921
"LOF","154",2022-08-15,2.4,5.6,6.8,NA,1.09401767717344
"LOF","155",2022-08-15,2.6,5.7,7.1,NA,0.496036464380254
"LOF","156",2022-08-15,2.6,6.1,7.2,NA,0.569384611794869
"LOF","157",2022-08-15,2.5,5.7,7.2,NA,0.617617947482138
"LOF","158",2022-08-15,2.2,5.2,6.5,NA,1.9096080515023
"LOF","159",2022-08-15,2.4,5,6.3,NA,1.81151785965564
"ZIT","001",2022-05-28,3.1,5.8,6.8,NA,0.83898430064866
"ZIT","002",2022-06-13,2.9,5.7,7.4,NA,0.367787245635872
"ZIT","003",2022-06-18,3,5.7,7.2,NA,0.507657345314476
"ZIT","004",2022-06-18,3,5.7,7.7,NA,0.715194216266442
"ZIT","005",2022-06-20,3.3,6.1,7.2,NA,1.17157542956343
"ZIT","006",2022-06-26,2.7,6.1,7.2,NA,0.391346756810813
"ZIT","007",2022-06-26,2.8,5.9,7.5,NA,0.230937507473658
"ZIT","009",2022-07-08,2.8,6,7.8,NA,0.47284301029873
"ZIT","010",2022-07-10,2.8,5.3,6.7,NA,0.724009043471453
"ZIT","011",2022-07-11,2.6,5.5,7.1,NA,0.64110923873737
"ZIT","012",2022-07-18,2.5,5.4,7.3,NA,0.816938492441092
"ZIT","013",2022-07-18,2.9,5.3,7.2,NA,0.619765039044652
"ZIT","014",2022-07-08,2.8,5.5,7.4,NA,0.334822165008932
"ZIT","015",2022-07-08,2.6,5,6.6,NA,1.28607303404102
"ZIT","016",2022-07-18,2.9,5.7,7.5,NA,0.424243617518043
"ZIT","017",2022-08-07,2.9,6.1,7.2,NA,0.459424009627206
"ZIT","018",2022-07-22,3,5.9,7.2,NA,0.492389090254147
"ZIT","019",2022-08-03,2.5,5.5,7.1,NA,0.819147093721426
"SQR","001",2022-05-13,3.4,6.9,8.2,NA,2.41972311233877
"SQR","002",2022-05-13,3,6.3,7.7,NA,0.990071509920344
"SQR","003",2022-05-13,3,6.2,8.4,NA,1.31272972591699
"SQR","004",2022-05-13,2.8,5.8,7.7,NA,0.286582119119773
"SQR","005",2022-05-13,3,6.5,8.1,NA,1.36096977180615
"SQR","006",2022-05-13,3.5,6.9,8.4,NA,2.71067371108717
"SQR","007",2022-05-13,3.1,7.3,8.5,NA,2.34512421174735
"SQR","009",2022-05-13,3.2,7.1,8.7,"Molting hard to measure.",2.49100203613863
"SQR","010",2022-05-13,3.3,7.1,8.7,NA,2.66903989112269
"SQR","012",2022-05-16,3.2,6.9,8.8,NA,2.40238563366369
"SQR","013",2022-05-16,3.2,6.6,8.8,NA,2.18477647212802
"SQR","014",2022-05-16,3.3,6.9,8.5,NA,2.41105437300123
"SQR","015",2022-05-16,3.2,6.5,8.2,NA,1.77350185365643
"SQR","016",2022-05-16,3.1,7,8.9,NA,2.35334053774036
"SQR","017",2022-05-16,3.2,7.1,8.9,NA,2.60391477990298
"SQR","018",2022-05-16,3.1,6.8,8.5,NA,1.98244227585456
"SQR","019",2022-05-20,3.1,6.7,8.8,NA,2.07927500432252
"SQR","020",2022-05-20,3.3,6.6,8,NA,1.9111633520547
"SQR","021",2022-05-23,3.1,7,8.7,NA,2.24042779397602
"SQR","022",2022-05-23,3.1,6.5,8.3,NA,1.65192037055454
"SQR","023",2022-05-23,3.2,6.9,8.7,NA,2.34592926178152
"SQR","024",2022-05-23,3.1,6,7.8,NA,1.0069565752509
"SQR","025",2022-05-23,3.3,7,9.2,NA,2.87878536335499
"SQR","026",2022-05-23,3.2,6.5,8.4,NA,1.88641459742077
"SQR","027",2022-05-23,3.1,6.7,8.4,NA,1.85344951679383
"SQR","028",2022-05-23,3.2,6.4,8.3,NA,1.75742183836004
"SQR","029",2022-05-23,3.2,6.5,8.3,NA,1.8299582255386
"SQR","030",2022-05-23,3.2,6.3,8.5,"Molting hard to measure.",1.79779819494583
"SQR","031",2022-05-31,2.9,6.6,8.2,NA,1.31192467588282
"SQR","032",2022-05-31,2.5,6.2,8.2,NA,1.30977758432031
"SQR","033",2022-06-03,3.1,6.4,8.2,NA,1.52292761149381
"SQR","034",2022-06-03,2.9,6.6,8.5,NA,1.48129379152933
"SQR","035",2022-06-04,3.2,6.1,8.1,NA,1.42689993306003
"SQR","037",2022-06-06,3.1,6.5,8.2,"Measured 6/10/22",1.59546399867237
"SQR","038",2022-06-08,2.9,5.7,7.6,"Measured 6/10/22",0.480699989400215
"SQR","039",2022-06-08,2.8,5.2,6.8,"Measured 6/10/22",0.740089058767839
"SQR","040",2022-06-08,3,6.5,8.3,"Measured 6/10/22",1.47388251557049
"SQR","041",2022-06-10,3.1,6.5,8,NA,1.48255125490803
"SQR","042",2022-06-22,2.3,5,6.6,NA,1.82018659899318
"SQR","043",2022-06-22,3.2,6.3,7.9,NA,1.4590599636528
"SQR","044",2022-06-22,3,5.7,7.6,NA,0.658737844384271
"SQR","045",2022-06-22,3.1,6.3,8.1,NA,1.39393485243309
"SQR","046",2022-06-22,2.9,5.3,6.9,NA,0.789134154691166
"SQR","047",2022-06-22,3,6.7,8.3,NA,1.6189552899276
"SQR","048",2022-06-22,2.9,6.1,8.1,NA,0.892786368107858
"SQR","049",2022-06-22,3.1,6,7.8,NA,1.0069565752509
"SQR","050",2022-06-22,2.8,5.2,7.8,NA,0.778256814073291
"SQR","051",2022-06-22,3,5.3,7.1,NA,0.854259265910879
"SQR","052",2022-06-22,2.6,5.2,6.9,NA,0.971631144037386
"SQR","053",2022-06-22,2.7,5.1,6.8,NA,0.92258604811406
"SQR","054",2022-06-22,3,5.4,7.1,NA,0.781722878732321
"SQR","055",2022-06-27,2.5,5.6,7.5,NA,0.78477846184832
"SQR","056",2022-06-27,2.9,5.7,7.4,NA,0.367787245635872
"SQR","057",2022-06-27,2.7,5.4,7.2,NA,0.4791513990497
"SQR","058",2022-07-01,2.8,6.2,7.8,NA,0.617915784655846
"SQR","059",2022-07-01,2.7,5.1,7.1,NA,0.753216932467546
"SQR","060",2022-07-01,3.1,5.9,7.5,NA,0.765051072425826
"SQR","061",2022-07-01,2.6,5.2,6.7,NA,1.08454388780173
"SQR","062",2022-07-01,2.7,5.1,6.9,NA,0.866129676231888
"SQR","063",2022-07-01,3.2,6.5,8.5,NA,1.94287096930294
"SQR","064",2022-07-01,2.9,5.5,7,NA,0.587605008451879
"SQR","065",2022-07-01,2.9,5.8,7.4,NA,0.295250858457315
"SQR","066",2022-07-01,3.1,5.2,6.4,NA,1.50002811124869
"SQR","067",2022-07-01,2.9,5.5,7,NA,0.587605008451879
"SQR","068",2022-07-01,2.8,5.4,6.7,NA,0.651472656292895
"SQR","069",2022-07-05,3,5.8,7.4,NA,0.473288713441371
"SQR","070",2022-07-05,2.7,5.2,6.9,NA,0.79359328905333
"SQR","071",2022-07-05,2.8,5.3,6.6,NA,0.780465415353624
"SQR","072",2022-07-05,2.7,5.4,7,NA,0.592064142814043
"SQR","073",2022-07-05,2.7,5.5,7,NA,0.519527755635485
"SQR","074",2022-07-05,3,5.1,6.6,NA,1.28161389967885
"SQR","075",2022-07-05,3,5.4,7,NA,0.838179250614492
"SQR","076",2022-07-05,2.7,5,6.5,NA,1.16449155093913
"SQR","077",2022-07-05,3,5.9,7.9,NA,0.812838704970456
"SQR","078",2022-07-05,2.7,5.5,6.8,NA,0.632440499399828
"SQR","079",2022-07-11,2.8,5,6.7,NA,0.941618205007126
"SQR","080",2022-07-11,2.4,4.7,6.5,NA,1.91621427742697
"SQR","081",2022-07-11,3,5.9,7.4,NA,0.530556845559599
"SQR","082",2022-07-11,2.9,5.7,7.2,NA,0.32961949033042
"SQR","083",2022-07-11,2.8,5,7,NA,0.772249089360612
"SQR","084",2022-07-11,2.6,5,6.5,NA,1.34252940592319
"SQR","085",2022-07-11,3,5.8,7.6,NA,0.586201457205713
"SQR","086",2022-07-11,2.8,5.9,7.7,NA,0.343850251238001
"SQR","087",2022-07-11,2.9,5.8,7.1,NA,0.313539475034034
"SQR","088",2022-07-11,2.6,5,6.5,NA,1.34252940592319
"SQR","089",2022-07-20,3.4,5.2,7.2,"Megalope was dead when I measured, no live crab in this catch",1.58249070114349
"SQR","090",2022-07-20,3,5.8,7.3,"Megalope was dead when I measured, no live crab in this catch",0.416832341559199
"SQR","091",2022-07-20,3,5.8,7.5,"Megalope was dead when I measured, no live crab in this catch",0.529745085323542
"SQR","092",2022-07-20,3,5.4,7.4,"Megalope was dead when I measured, no live crab in this catch",0.763434262155602
"SQR","093",2022-07-20,2.7,5.1,6.7,"Megalope was dead when I measured, no live crab in this catch",0.979042419996231
"SQR","094",2022-07-20,2.9,4.8,6.6,"Megalope was dead when I measured, no live crab in this catch",1.32118520623047
"SQR","095",2022-07-20,2.6,4.8,6.9,"Megalope was dead when I measured, no live crab in this catch",1.26177669275162
"SQR","096",2022-07-20,2.8,5,6.5,"Megalope was dead when I measured, no live crab in this catch",1.05453094877147
"SQR","097",2022-07-20,2.8,4.4,6.5,"Megalope was dead when I measured, no live crab in this catch",1.48974927184282
"SQR","098",2022-07-20,3.1,4.6,6.7,"Megalope was dead when I measured, no live crab in this catch",1.76587731867353
"SQR","099",2022-07-25,2.8,5.3,7.1,NA,0.498183555942767
"SQR","100",2022-07-25,2.8,5.1,6.9,NA,0.756169074064226
"SQR","101",2022-07-25,2.7,5.1,6.7,NA,0.979042419996231
"SQR","102",2022-07-25,2.6,5,6.6,NA,1.28607303404102
"SQR","103",2022-07-25,2.9,5.4,7.1,NA,0.603685023748265
"SQR","104",2022-07-25,2.8,5.1,6.9,NA,0.756169074064226
"SQR","105",2022-07-25,2.7,4.8,6.5,NA,1.30956432529625
"SQR","106",2022-07-25,2.7,5.2,6.7,NA,0.906506032817673
"SQR","107",2022-07-25,3,5.2,6.8,NA,1.09616476873595
"SQR","109",2022-08-03,2.9,5.4,7,NA,0.660141395630436
"SQR","110",2022-08-03,2.7,5.4,7.1,NA,0.535607770931872
"SQR","111",2022-08-03,2.7,5.2,6.8,NA,0.850049660935502
"SQR","112",2022-08-03,2.7,4.8,6.4,NA,1.36602069717842
"SQR","113",2022-08-03,3.2,5.5,7.1,NA,1.06526220152188
"SQR","114",2022-08-03,2.6,5.1,6.7,NA,1.15708027498029
"SQR","115",2022-08-03,2.9,5.2,6.5,NA,1.08749602939841
"SQR","116",2022-08-03,2.6,5,6.5,NA,1.34252940592319
"SQR","117",2022-08-03,2.6,4.9,6.3,NA,1.52797853686609
"SQR","118",2022-08-03,2.5,4.8,6.2,NA,1.83500915091087
"SQR","119",2022-08-09,2.6,5,6.2,NA,1.5118985215697
"SQR","120",2022-08-09,2.6,5,6.6,NA,1.28607303404102
"SQR","121",2022-08-09,2.4,5.1,6.5,NA,1.62606872871274
"SQR","122",2022-08-09,3,5.8,7.3,NA,0.416832341559199
"SQR","123",2022-08-09,2.9,5.2,7.1,NA,0.748757798105381
"SQR","124",2022-08-09,2.7,5,6.6,NA,1.10803517905696
"SQR","125",2022-08-09,2.9,5.6,7.4,NA,0.44032363281443
"SQR","126",2022-08-09,2.6,5.3,6.9,NA,0.899094756858828
"SQR","127",2022-08-09,2.5,5,6.3,NA,1.63348000467159
"SQR","128",2022-08-09,2.8,4.8,6.1,NA,1.42542921065727
"SQR","130",2022-08-15,2.7,5,6.3,NA,1.27740429470347
"SQR","131",2022-08-17,3.1,5,6.9,NA,1.36281902619495
"SQR","132",2022-08-17,2.6,4.8,6.7,NA,1.37468943651596
"SQR","142",2022-08-26,2.6,5.2,7,NA,0.915174772155215
"MST","001",2022-06-20,3.1,3.9,5.1,NA,3.17693397903817
"MST","002",2022-06-22,2.8,5,7.3,NA,0.64104772901955
"MST","003",2022-06-25,3,6.2,7.2,NA,0.70999825178982
"MST","004",2022-06-25,3.2,6.3,7.8,NA,1.40260359177063
"MST","005",2022-06-23,2.4,5.3,7.2,NA,1.08580135118043
"MST","006",2022-06-23,3,5.7,7.8,NA,0.771650588148614
"MST","007",2022-06-27,4.9,7.1,8.9,NA,5.63055831463192
"MST","008",2022-06-27,4.1,6.7,8.7,NA,3.8031971822809
"MST","009",2022-06-23,2.8,4.5,6.3,NA,1.5301256284286
"MST","010",2022-06-27,3.9,6.3,7.5,NA,2.4794994610125
"MST","011",2022-06-27,4.8,6.3,8.3,NA,4.53349113092638
"MST","012",2022-06-27,4.2,6.3,8.3,NA,3.46526400102204
"MST","013",2022-06-27,3.9,7.4,8.8,NA,4.01133255444487
"MST","014",2022-06-27,4.5,6.3,7.7,NA,3.66063933468118
"MST","015",2022-06-27,4.2,6.4,8.3,NA,3.5378003882006
"MST","016",2022-06-27,3.6,5.9,7.3,NA,1.54232760358176
"MST","017",2022-06-27,4.8,6.3,8.2,NA,4.4770347590442
"MST","018",2022-06-27,4.2,6.3,7.9,NA,3.23943851349336
"MST","019",2022-06-29,3.1,5.4,7.1,NA,0.959760733716377
"MST","020",2022-06-29,3,5.2,6.8,NA,1.09616476873595
"MST","021",2022-07-02,2.9,6.1,7.2,NA,0.459424009627206
"MST","022",2022-07-02,3,4.9,6.4,NA,1.53959941780031
"MST","023",2022-07-02,3.1,5.8,7.1,NA,0.669615185002146
"MST","024",2022-07-02,3.1,6.3,7.8,NA,1.22456573678657
"MST","025",2022-07-02,2.9,5.3,5.8,NA,1.41015424539505
"MST","026",2022-07-02,3,6,7.2,NA,0.564925477432704
"MST","027",2022-07-02,3.4,6.8,8.1,NA,2.29073035327804
"MST","028",2022-07-04,3,6.3,7.1,NA,0.83899101085055
"MST","029",2022-07-04,2.9,5.8,6.8,NA,0.482908590680548
"MST","030",2022-07-04,3,5.9,7,NA,0.60530183401849
"MST","031",2022-07-04,4.1,6.2,7.3,NA,2.65012604003771
"MST","032",2022-07-04,2.9,5.8,7.1,NA,0.313539475034034
"MST","033",2022-07-04,3,5.7,6.8,NA,0.733482832843162
"MST","034",2022-07-04,3,6,7.7,NA,0.772462348384671
"MST","035",2022-07-04,2.9,5.8,7.3,NA,0.238794486575143
"MST","036",2022-07-04,3.2,5.7,6.9,NA,1.0331021709291
"MST","037",2022-07-04,3,5.2,6.3,NA,1.37844662814681
"MST","038",2022-07-04,2.8,6,6.8,NA,0.434675254993279
"MST","039",2022-07-04,3.1,5.8,6.7,NA,0.895440672530831
"MST","040",2022-07-04,3.3,5.8,7,NA,1.08214726685243
"MST","041",2022-07-04,3.2,6.1,6.9,NA,1.16290669022589
"MST","042",2022-07-04,2.9,5.4,6.1,NA,1.16824874256998
"MST","043",2022-07-06,3,5.8,7.9,NA,0.755570572852228
"MST","044",2022-07-06,3,5.7,7.2,NA,0.507657345314476
"MST","045",2022-07-06,3.2,6,7.7,NA,1.12853805835278
"MST","046",2022-07-06,2.8,5.2,6.3,NA,1.0223709181787
"MST","047",2022-07-06,3,6.2,5.8,NA,1.50038745814022
"MST","048",2022-07-07,3.1,5.5,7.1,NA,0.887224346537819
"MST","049",2022-07-07,2.8,5.2,7.4,NA,0.552431326544605
"MST","050",2022-07-07,2.6,5.4,6.8,NA,0.883014741562442
"MST","051",2022-07-07,3.1,6.2,7.9,NA,1.20848572149019
"MST","052",2022-07-07,2.9,5.3,7.2,NA,0.619765039044652
"MST","053",2022-07-07,2.9,6,7,NA,0.499800366212992
"MST","054",2022-07-07,3.4,5.3,7.4,NA,1.54812206927038
"MST","055",2022-07-07,2.8,5.5,6.7,NA,0.578936269114337
"MST","056",2022-07-07,2.9,5.5,6.8,NA,0.700517752216222
"MST","057",2022-07-07,3.2,5.8,6.8,NA,1.01702215563272
"MST","058",2022-07-11,3.5,5.9,6.9,NA,1.55194748082094
"MST","059",2022-07-11,3.4,5.2,7.1,NA,1.63894707302566
"MST","061",2022-07-14,3.1,6.1,7.8,NA,1.07949296242946
"MST","062",2022-07-16,3.2,6.2,7.6,NA,1.21715446082773
"MST","063",2022-07-16,3,5.7,6.6,NA,0.846395576607505
"MST","064",2022-07-16,3.3,5.6,6.5,NA,1.5095019006204
"MST","065",2022-07-16,2.8,5.2,5.9,NA,1.24819640570738
"MST","066",2022-07-16,3.1,6,7.2,NA,0.74296333241676
"MST","067",2022-07-16,3,6,6.6,NA,0.903663708725733
"MST","068",2022-07-16,3,5.9,6.9,NA,0.661758205900661
"MST","069",2022-07-16,2.8,5.8,7,NA,0.191957991932149
"MST","070",2022-07-16,3,6,6.8,NA,0.79075096496139
"MST","071",2022-07-16,2.9,6.1,6.8,NA,0.685249497155892
"MST","072",2022-07-16,3.4,7,7.7,NA,2.20997764010647
"MST","073",2022-07-16,3.2,6.2,7.7,NA,1.2736108327099
"MST","074",2022-07-16,2.9,6.1,6.9,NA,0.62879312527372
"MST","075",2022-07-16,2.9,6.2,6.9,NA,0.701329512452278
"MST","076",2022-07-16,3,6.5,7,NA,1.04052015708984
"MST","077",2022-07-16,2.6,5.5,6.9,NA,0.754021982501712
"MST","078",2022-07-16,3.1,5.9,6.8,NA,0.896252432766889
"MST","079",2022-07-16,3.2,6.4,7.3,NA,1.19285811953833
"MST","080",2022-07-16,3.1,6.2,7.5,NA,0.9826602339615
"MST","081",2022-07-16,3,6.1,7,NA,0.750374608375605
"MST","082",2022-07-16,3,5.4,6.6,NA,1.06400473814318
"MST","083",2022-07-16,2.5,5.3,6.3,NA,1.41587084313591
"MST","084",2022-07-16,3,6.4,6.9,NA,1.02444014179345
"MST","085",2022-07-16,3.2,5.7,6.9,NA,1.0331021709291
"MST","086",2022-07-16,3.1,5.3,6.7,NA,1.25812260842362
"MST","087",2022-07-16,3,5.7,7,NA,0.620570089078819
